x_mm,y_mm,z_mm,layer,kind,species,riparian,height_mm,slope_mm_per_m,dist_water_mm,standing_water_mm,treeline_delta_mm
-92469708,-88205067,643886,1,tree,sweet-chestnut,0,25000,106,-1,0,1809028
-92463475,-88205686,643956,1,tree,field-maple,0,10000,85,-1,0,1808958
-92448481,-88207849,642036,1,tree,sugar-maple,0,25000,127,-1,0,1810878
-92424478,-88205414,640992,1,tree,flowering-dogwood,0,8000,119,-1,0,1811922
-92401758,-88207190,639275,1,tree,field-maple,0,10000,62,-1,0,1813639
-92384746,-88208485,638649,1,tree,temperate-oak,0,14000,9,-1,0,1814265
-92378381,-88209486,638764,1,tree,rowan,0,8000,30,-1,0,1814150
-92367561,-88207793,639113,1,rock,leaf-littered-slab,0,1900,81,-1,0,1766743
-92354409,-88207190,640572,1,tree,scots-pine,0,25000,159,-1,0,1765284
-92346829,-88205916,641748,1,tree,european-yew,0,12000,213,-1,0,1764108
-92315593,-88206636,649472,1,tree,sugar-maple,0,25000,402,-1,0,1756384
-92563475,-88203575,647593,1,tree,columnar-cypress,0,13000,257,-1,0,1805321
-92546662,-88203104,646215,1,tree,flowering-dogwood,0,8000,321,-1,0,1806699
-92540792,-88203942,645563,1,tree,flowering-dogwood,0,8000,319,-1,0,1807351
-92533932,-88204472,644839,1,tree,field-maple,0,10000,299,-1,0,1808075
-92528484,-88204522,644163,1,tree,hornbeam,0,20000,271,-1,0,1808751
-92512172,-88201154,643336,1,tree,field-maple,0,10000,181,-1,0,1809578
-92509913,-88201779,643280,1,tree,japanese-maple,0,5000,188,-1,0,1809634
-92482644,-88202104,644214,1,tree,scots-pine,0,25000,123,-1,0,1808700
-92474802,-88203674,644235,1,tree,sugar-maple,0,25000,117,-1,0,1808679
-92456614,-88203055,643318,1,tree,holm-oak,0,12000,77,-1,0,1809596
-92433064,-88200300,640714,1,tree,tundra-pine,0,9000,107,-1,0,1812200
-92426475,-88202323,640760,1,tree,rowan,0,8000,116,-1,0,1812154
-92422375,-88202857,640936,1,tree,birch,0,16000,114,-1,0,1811978
-92413091,-88201874,639894,1,tree,sycamore-maple,0,25000,99,-1,0,1813020
-92405686,-88204961,639286,1,tree,field-maple,0,10000,77,-1,0,1813628
-92371995,-88202341,638981,1,tree,hornbeam,0,20000,53,-1,0,1813933
-92355963,-88201585,640206,1,tree,sugar-maple,0,25000,144,-1,0,1765650
-92322608,-88200808,647141,1,tree,american-beech,0,25000,363,-1,0,1758715
-92308928,-88200694,651107,1,tree,temperate-oak,0,14000,401,-1,0,1754749
-92576724,-88195095,644618,1,tree,american-beech,0,25000,462,-1,0,1808296
-92563766,-88197561,646367,1,tree,field-maple,0,10000,333,-1,0,1806547
-92552707,-88198790,645814,1,tree,small-leaved-lime,0,25000,357,-1,0,1807100
-92532270,-88197878,643432,1,tree,black-cherry,0,20000,322,-1,0,1809482
-92509605,-88199572,643111,1,tree,tundra-pine,0,9000,199,-1,0,1809803
-92495840,-88199428,643398,1,tree,black-cherry,0,20000,199,-1,0,1809516
-92477672,-88199207,644233,1,tree,hornbeam,0,20000,129,-1,0,1808681
-92446171,-88195688,641918,1,tree,field-maple,0,10000,56,-1,0,1810996
-92431580,-88197083,640795,1,tree,wych-elm,0,20000,97,-1,0,1812119
-92403203,-88199784,639290,1,rock,granite-boulder,0,2400,78,-1,0,1813624
-92398453,-88199825,639062,1,tree,rowan,0,8000,63,-1,0,1813852
-92386646,-88197901,638722,1,tree,wych-elm,0,20000,27,-1,0,1814192
-92367730,-88195856,639149,1,tree,birch,0,16000,65,-1,0,1813765
-92344302,-88196916,641969,1,tree,field-maple,0,10000,229,-1,0,1810945
-92560337,-88193702,644541,1,tree,field-maple,0,10000,381,-1,0,1808373
-92555255,-88190118,642688,1,tree,field-maple,0,10000,416,-1,0,1810226
-92533403,-88194455,642724,1,tree,rowan,0,8000,336,-1,0,1810190
-92497314,-88192043,641776,1,tree,shagbark-hickory,0,25000,234,-1,0,1811138
-92480698,-88191962,642518,1,tree,black-cherry,0,20000,153,-1,0,1810396
-92467069,-88190403,643528,1,tree,wych-elm,0,20000,108,-1,0,1809386
-92462906,-88194009,643535,1,rock,leaf-littered-slab,0,1900,99,-1,0,1809379
-92449940,-88192834,642368,1,tree,american-beech,0,25000,65,-1,0,1810546
-92444369,-88192663,641589,1,tree,shagbark-hickory,0,25000,56,-1,0,1811325
-92428172,-88192467,641178,1,tree,hornbeam,0,20000,85,-1,0,1811736
-92407903,-88193764,639610,1,tree,field-maple,0,10000,91,-1,0,1813304
-92371372,-88194442,639028,1,tree,flowering-dogwood,0,8000,55,-1,0,1813886
-92349753,-88193071,640822,1,tree,sugar-maple,0,25000,179,-1,0,1812092
-92331959,-88190772,643856,1,tree,crab-apple,0,6000,305,-1,0,1762000
-92569248,-88189425,643227,1,tree,black-cherry,0,20000,461,-1,0,1809687
-92507449,-88188652,641335,1,tree,black-cherry,0,20000,229,-1,0,1811579
-92494575,-88188513,641617,1,tree,flowering-dogwood,0,8000,236,-1,0,1811297
-92471824,-88189946,643383,1,tree,rowan,0,8000,121,-1,0,1809531
-92451264,-88189391,642281,1,tree,field-maple,0,10000,68,-1,0,1810633
-92438133,-88188474,641544,1,tree,flowering-dogwood,0,8000,54,-1,0,1811370
-92433700,-88189243,641223,1,rock,leaf-littered-slab,0,1900,59,-1,0,1811691
-92425442,-88187820,640725,1,tree,american-beech,0,25000,74,-1,0,1812189
-92421241,-88186663,640614,1,tree,black-cherry,0,20000,79,-1,0,1812300
-92403560,-88186288,639688,1,tree,hornbeam,0,20000,84,-1,0,1813226
-92347765,-88187127,640871,1,tree,columnar-cypress,0,13000,170,-1,0,1812043
-92328551,-88185542,644433,1,tree,birch,0,16000,309,-1,0,1761423
-92321112,-88186533,646297,1,tree,common-ash,0,20000,343,-1,0,1759559
-92317030,-88188091,647432,1,tree,rowan,0,8000,358,-1,0,1758424
-92306963,-88185019,650318,1,tree,cherry-blossom,0,6500,364,-1,0,1755538
-92580901,-88181752,638545,1,tree,temperate-oak,0,14000,573,-1,0,1814369
-92579559,-88182645,639372,1,tree,field-maple,0,10000,564,-1,0,1813542
-92553786,-88182843,639895,1,tree,wych-elm,0,20000,420,-1,0,1813019
-92530575,-88184205,640152,1,tree,temperate-oak,0,14000,282,-1,0,1812762
-92528775,-88181290,639311,1,tree,flowering-dogwood,0,8000,256,-1,0,1813603
-92501097,-88184673,640801,1,tree,japanese-maple,0,5000,240,-1,0,1812113
-92446399,-88180912,641920,1,tree,temperate-oak,0,14000,61,-1,0,1810994
-92435319,-88182671,641546,1,tree,honey-locust,0,18000,58,-1,0,1811368
-92421132,-88180045,640520,1,tree,black-cherry,0,20000,59,-1,0,1812394
-92402379,-88182412,639747,1,tree,shagbark-hickory,0,25000,79,-1,0,1813167
-92392501,-88184954,639257,1,tree,cork-oak,0,12000,65,-1,0,1813657
-92376445,-88184122,639056,1,tree,rowan,0,8000,52,-1,0,1813858
-92330096,-88182729,644180,1,tree,temperate-oak,0,14000,292,-1,0,1761676
-92537065,-88177639,637922,1,tree,small-leaved-lime,0,25000,330,-1,0,1814992
-92529918,-88175454,637614,1,tree,american-beech,0,25000,299,-1,0,1815300
-92483236,-88176620,640259,1,tree,sweet-chestnut,0,25000,211,-1,0,1812655
-92458469,-88178568,641643,1,tree,scots-pine,0,25000,93,-1,0,1811271
-92451516,-88177944,641613,1,rock,leaf-littered-slab,0,1900,59,-1,0,1811301
-92442711,-88179024,641879,1,tree,small-leaved-lime,0,25000,59,-1,0,1811035
-92430055,-88179970,641282,1,tree,flowering-dogwood,0,8000,59,-1,0,1811632
-92424468,-88178861,640863,1,tree,rowan,0,8000,56,-1,0,1812051
-92419570,-88177642,640768,1,tree,rowan,0,8000,53,-1,0,1812146
-92411510,-88175865,640447,1,tree,wych-elm,0,20000,61,-1,0,1812467
-92408184,-88175889,640384,1,tree,black-cherry,0,20000,66,-1,0,1812530
-92375094,-88175086,639476,1,tree,hornbeam,0,20000,75,-1,0,1813438
-92365416,-88176455,639680,1,tree,black-cherry,0,20000,85,-1,0,1813234
-92360079,-88179173,639941,1,tree,hornbeam,0,20000,85,-1,0,1812973
-92339890,-88178829,642047,1,tree,sugar-maple,0,25000,180,-1,0,1763809
-92327398,-88178491,644395,1,tree,birch,0,16000,283,-1,0,1761461
-92322854,-88178260,645302,1,tree,wych-elm,0,20000,308,-1,0,1760554
-92314762,-88175398,647233,1,tree,field-maple,0,10000,326,-1,0,1758623
-92577316,-88174290,635670,1,tree,rowan,0,8000,554,-1,0,1817244
-92558502,-88171434,635248,1,tree,black-cherry,0,20000,448,-1,0,1817666
-92554198,-88172231,635968,1,tree,tundra-pine,0,9000,431,-1,0,1816946
-92508419,-88174945,638537,1,tree,small-leaved-lime,0,25000,232,-1,0,1814377
-92471276,-88172347,640474,1,tree,wych-elm,0,20000,164,-1,0,1812440
-92466208,-88173065,640701,1,tree,hornbeam,0,20000,140,-1,0,1812213
-92431200,-88171926,641491,1,tree,field-maple,0,10000,62,-1,0,1811423
-92427444,-88170510,641388,1,tree,sycamore-maple,0,25000,61,-1,0,1811526
-92424504,-88171097,641127,1,tree,scots-pine,0,25000,58,-1,0,1811787
-92419081,-88174101,640890,1,tree,black-cherry,0,20000,50,-1,0,1812024
-92391963,-88174951,639738,1,tree,shagbark-hickory,0,25000,66,-1,0,1813176
-92370834,-88172892,639583,1,rock,karst-breakdown-block,0,2000,89,-1,0,1813331
-92358184,-88172888,640217,1,tree,american-beech,0,25000,110,-1,0,1812697
-92330555,-88174333,643558,1,tree,sugar-maple,0,25000,232,-1,0,1762298
-92315408,-88170941,646739,1,tree,sweet-chestnut,0,25000,303,-1,0,1759117
-92306523,-88172973,648818,1,tree,sugar-maple,0,25000,336,-1,0,1757038
-92580651,-88165766,631200,1,rock,karst-breakdown-block,0,2000,533,-1,0,1868772
-92553073,-88168298,634591,1,tree,quaking-aspen,0,18000,414,-1,0,1865381
-92541570,-88165277,634014,1,tree,rowan,0,8000,366,-1,0,1818900
-92525982,-88166647,635858,1,tree,wych-elm,0,20000,301,-1,0,1817056
-92512769,-88169706,637107,1,tree,field-maple,0,10000,241,-1,0,1815807
-92498360,-88166609,637601,1,tree,quaking-aspen,0,18000,204,-1,0,1815313
-92490510,-88165035,638036,1,tree,hornbeam,0,20000,188,-1,0,1814878
-92481098,-88165748,638856,1,tree,shagbark-hickory,0,25000,175,-1,0,1814058
-92470273,-88169607,640074,1,tree,sweet-chestnut,0,25000,153,-1,0,1812840
-92466167,-88168040,640204,1,tree,european-yew,0,12000,131,-1,0,1812710
-92444197,-88165208,641045,1,tree,sugar-maple,0,25000,53,-1,0,1811869
-92412439,-88168891,640569,1,tree,hornbeam,0,20000,35,-1,0,1812345
-92391110,-88168221,640209,1,tree,temperate-oak,0,14000,61,-1,0,1812705
-92387715,-88168560,640165,1,tree,birch,0,16000,63,-1,0,1812749
-92356779,-88165495,640923,1,rock,granite-boulder,0,2400,151,-1,0,1811991
-92353987,-88168506,640719,1,tree,japanese-maple,0,5000,143,-1,0,1812195
-92346347,-88166762,641563,1,tree,american-beech,0,25000,171,-1,0,1811351
-92332730,-88169048,643266,1,tree,rowan,0,8000,186,-1,0,1762590
-92320590,-88166355,645290,1,tree,wild-pear,0,8000,238,-1,0,1760566
-92310338,-88168890,647147,1,tree,wild-pear,0,8000,312,-1,0,1758709
-92548762,-88164968,633544,1,tree,hornbeam,0,20000,387,-1,0,1819370
-92576355,-88438737,624044,2,bush,mountain-laurel,0,3000,477,-1,0,1828870
-92572729,-88438290,624302,2,bush,red-huckleberry,0,2000,445,-1,0,1828612
-92566778,-88438020,624421,2,bush,witch-hazel,0,3000,395,-1,0,1828493
-92556098,-88437975,625077,2,bush,wild-privet,0,2500,400,-1,0,1827837
-92542474,-88438167,623387,2,bush,bramble-thicket,0,1500,482,-1,0,1829527
-92515241,-88438980,618771,2,bush,gorse,0,1800,521,-1,0,1834143
-92513400,-88438622,618663,2,bush,bramble-thicket,0,1500,524,-1,0,1834251
-92506976,-88438925,616542,2,bush,wild-privet,0,2500,536,-1,0,1836372
-92497353,-88437987,614226,2,bush,bramble-thicket,0,1500,599,-1,0,1838688
-92488412,-88438522,611330,2,tree,temperate-sapling,0,4500,693,-1,0,1841584
-92483273,-88438005,609543,2,bush,dog-rose,0,2500,759,-1,0,1843371
-92480912,-88438396,608136,2,bush,bramble-thicket,0,1500,788,-1,0,1844778
-92477488,-88438452,606659,2,bush,dog-rose,0,2500,824,-1,0,1846255
-92471773,-88438842,604438,2,bush,bramble-thicket,0,1500,879,-1,0,1848476
-92464346,-88437885,599959,2,bush,red-huckleberry,0,2000,937,-1,0,1852955
-92441950,-88437976,587233,2,bush,gorse,0,1800,831,-1,0,1865681
-92426929,-88438729,583252,2,tree,temperate-sapling,0,4500,441,-1,0,1916720
-92419271,-88437831,584257,2,tree,temperate-sapling,0,4500,636,-1,0,1915715
-92413162,-88438241,585760,2,bush,bramble-thicket,0,1500,800,-1,0,1914212
-92409251,-88438316,587090,2,bush,bramble-thicket,0,1500,878,-1,0,1912882
-92400999,-88438561,591112,2,bush,bramble-thicket,0,1500,994,-1,0,1908860
-92351633,-88438980,619086,2,bush,bramble-thicket,0,1500,801,-1,0,1833828
-92338341,-88438710,626710,2,bush,blackthorn-scrub,0,3000,704,-1,0,1779146
-92333600,-88437879,629256,2,bush,blackthorn-scrub,0,3000,666,-1,0,1776600
-92316331,-88438514,636355,2,bush,witch-hazel,0,3000,553,-1,0,1769501
-92577609,-88437316,624913,2,bush,gorse,0,1800,470,-1,0,1828001
-92572611,-88436974,625022,2,bush,hazel-coppice,0,3000,435,-1,0,1827892
-92570733,-88437442,624552,2,tree,hawthorn-scrub,0,3800,429,-1,0,1828362
-92565444,-88437690,624700,2,bush,hazel-coppice,0,3000,380,-1,0,1828214
-92563066,-88435861,625438,2,bush,gorse,0,1800,382,-1,0,1827476
-92562379,-88436240,625196,2,tree,temperate-sapling,0,4500,383,-1,0,1827718
-92555165,-88436144,625751,2,bush,box,0,2000,404,-1,0,1827163
-92549725,-88435601,625518,2,bush,box,0,2000,435,-1,0,1827396
-92547318,-88435708,625154,2,tree,temperate-sapling,0,4500,453,-1,0,1827760
-92535271,-88437255,622504,2,bush,rhododendron-thicket,0,3000,516,-1,0,1830410
-92532030,-88437307,621949,2,bush,bramble-thicket,0,1500,526,-1,0,1830965
-92526603,-88436040,622045,2,bush,rhododendron-thicket,0,3000,543,-1,0,1830869
-92524620,-88436618,621823,2,bush,snowberry,0,1500,544,-1,0,1831091
-92521184,-88436017,620817,2,tree,temperate-sapling,0,4500,545,-1,0,1832097
-92517522,-88437782,619697,2,bush,gorse,0,1800,531,-1,0,1833217
-92515148,-88436588,619432,2,bush,blackthorn-scrub,0,3000,537,-1,0,1833482
-92510694,-88437288,618323,2,bush,bramble-thicket,0,1500,535,-1,0,1834591
-92504535,-88437276,616275,2,bush,rhododendron-thicket,0,3000,550,-1,0,1836639
-92501970,-88436224,616205,2,bush,bramble-thicket,0,1500,569,-1,0,1836709
-92499557,-88436467,615528,2,bush,blackthorn-scrub,0,3000,585,-1,0,1837386
-92488688,-88437456,611865,2,bush,common-broom,0,2000,686,-1,0,1841049
-92483728,-88437628,609786,2,bush,red-huckleberry,0,2000,753,-1,0,1843128
-92482244,-88435725,609594,2,bush,wild-privet,0,2500,762,-1,0,1843320
-92479330,-88437745,607668,2,bush,hazel-coppice,0,3000,804,-1,0,1845246
-92472571,-88435607,605802,2,bush,bramble-thicket,0,1500,848,-1,0,1847112
-92470170,-88436342,604038,2,bush,bramble-thicket,0,1500,874,-1,0,1848876
-92467232,-88437037,601233,2,bush,wild-privet,0,2500,912,-1,0,1851681
-92464169,-88437349,599788,2,bush,bramble-thicket,0,1500,936,-1,0,1853126
-92462790,-88435638,599628,2,bush,common-broom,0,2000,934,-1,0,1853286
-92445712,-88435842,589615,2,bush,red-huckleberry,0,2000,896,-1,0,1863299
-92438549,-88435854,586838,2,bush,snowberry,0,1500,767,-1,0,1866076
-92437040,-88435905,586297,2,tree,temperate-sapling,0,4500,732,-1,0,1866617
-92432323,-88436455,585002,2,bush,bramble-thicket,0,1500,607,-1,0,1867912
-92427250,-88437773,583603,2,bush,bramble-thicket,0,1500,454,-1,0,1916369
-92425087,-88435913,584546,2,bush,hazel-coppice,0,3000,460,-1,0,1915426
-92423427,-88437250,584198,2,bush,hazel-coppice,0,3000,507,-1,0,1915774
-92421877,-88436595,584727,2,bush,hazel-coppice,0,3000,566,-1,0,1915245
-92417918,-88437048,585147,2,bush,hazel-coppice,0,3000,679,-1,0,1914825
-92370294,-88436223,609850,2,bush,red-huckleberry,0,2000,920,-1,0,1843064
-92366021,-88436423,612113,2,bush,red-huckleberry,0,2000,888,-1,0,1840801
-92364665,-88436440,613122,2,bush,dog-rose,0,2500,878,-1,0,1839792
-92359611,-88437773,615745,2,bush,red-huckleberry,0,2000,852,-1,0,1837169
-92341772,-88435847,626477,2,bush,blackthorn-scrub,0,3000,705,-1,0,1826437
-92339849,-88437585,626869,2,bush,common-broom,0,2000,703,-1,0,1778987
-92332156,-88436579,630424,2,bush,mountain-laurel,0,3000,651,-1,0,1775432
-92328049,-88437379,631537,2,bush,spindle,0,3000,629,-1,0,1774319
-92317401,-88436075,636125,2,bush,blackthorn-scrub,0,3000,551,-1,0,1769731
-92315394,-88436189,636746,2,bush,rhododendron-thicket,0,3000,537,-1,0,1769110
-92313979,-88436727,637167,2,bush,common-broom,0,2000,530,-1,0,1768689
-92577086,-88434616,626187,2,bush,rhododendron-thicket,0,3000,441,-1,0,1826727
-92575576,-88435579,626094,2,bush,red-huckleberry,0,2000,440,-1,0,1826820
-92571094,-88435479,625310,2,bush,dog-rose,0,2500,414,-1,0,1827604
-92567427,-88433475,626488,2,grass,bracken,0,1500,376,-1,0,1826426
-92554246,-88434484,626363,2,tree,temperate-sapling,0,4500,409,-1,0,1826551
-92550737,-88434390,626307,2,bush,blackthorn-scrub,0,3000,429,-1,0,1826607
-92548892,-88435033,625752,2,bush,dog-rose,0,2500,441,-1,0,1827162
-92541141,-88434138,624512,2,bush,elder,0,3000,491,-1,0,1828402
-92528260,-88434882,622498,2,bush,snowberry,0,1500,544,-1,0,1830416
-92522409,-88435586,621498,2,bush,wild-privet,0,2500,548,-1,0,1831416
-92519883,-88435147,620721,2,bush,mountain-laurel,0,3000,548,-1,0,1832193
-92515291,-88433478,620896,2,tree,temperate-sapling,0,4500,551,-1,0,1832018
-92513470,-88433790,620024,2,bush,elder,0,3000,548,-1,0,1832890
-92504303,-88434287,617359,2,bush,red-huckleberry,0,2000,562,-1,0,1835555
-92502657,-88434610,616946,2,bush,elder,0,3000,569,-1,0,1835968
-92499320,-88435386,615806,2,bush,blackthorn-scrub,0,3000,588,-1,0,1837108
-92497663,-88434679,615599,2,bush,red-huckleberry,0,2000,599,-1,0,1837315
-92491807,-88434101,613573,2,bush,bramble-thicket,0,1500,647,-1,0,1839341
-92489285,-88434165,613294,2,tree,temperate-sapling,0,4500,672,-1,0,1839620
-92487028,-88434432,612694,2,bush,snowberry,0,1500,696,-1,0,1840220
-92481319,-88435387,609422,2,bush,wild-privet,0,2500,769,-1,0,1843492
-92469486,-88435529,603305,2,bush,bramble-thicket,0,1500,878,-1,0,1849609
-92459124,-88435518,597858,2,bush,bramble-thicket,0,1500,947,-1,0,1855056
-92448860,-88435504,591066,2,bush,wild-privet,0,2500,927,-1,0,1861848
-92442255,-88435173,588349,2,bush,red-huckleberry,0,2000,831,-1,0,1864565
-92441294,-88435232,588138,2,bush,hazel-coppice,0,3000,814,-1,0,1864776
-92434641,-88435221,585795,2,bush,box,0,2000,668,-1,0,1867119
-92430791,-88434314,585583,2,bush,hazel-coppice,0,3000,545,-1,0,1867331
-92425660,-88434176,585586,2,tree,hawthorn-scrub,0,3800,470,-1,0,1914386
-92417234,-88435020,586317,2,tree,temperate-sapling,0,4500,719,-1,0,1913655
-92403679,-88435279,591306,2,bush,bramble-thicket,0,1500,979,-1,0,1908666
-92374253,-88434905,607308,2,bush,gorse,0,1800,943,-1,0,1845606
-92369234,-88433857,610998,2,tree,temperate-sapling,0,4500,890,-1,0,1841916
-92369094,-88434303,610857,2,bush,bramble-thicket,0,1500,893,-1,0,1842057
-92366340,-88434181,612405,2,bush,box,0,2000,874,-1,0,1840509
-92362995,-88435225,614149,2,bush,box,0,2000,855,-1,0,1838765
-92358919,-88435372,616347,2,bush,witch-hazel,0,3000,827,-1,0,1836567
-92356131,-88435034,618357,2,bush,hazel-coppice,0,3000,806,-1,0,1834557
-92354838,-88434601,618830,2,bush,rhododendron-thicket,0,3000,790,-1,0,1834084
-92336202,-88433744,629123,2,bush,witch-hazel,0,3000,666,-1,0,1776733
-92333220,-88434321,630350,2,bush,bramble-thicket,0,1500,649,-1,0,1775506
-92329190,-88434661,631628,2,bush,holly-understorey,0,3000,625,-1,0,1774228
-92323135,-88434753,634025,2,bush,wild-privet,0,2500,586,-1,0,1771831
-92316442,-88435376,636453,2,bush,gorse,0,1800,542,-1,0,1769403
-92313859,-88433686,637666,2,bush,rhododendron-thicket,0,3000,519,-1,0,1768190
-92578639,-88432130,626778,2,bush,box,0,2000,427,-1,0,1826136
-92576318,-88431255,627230,2,bush,bramble-thicket,0,1500,407,-1,0,1825684
-92572533,-88432144,627176,2,tree,temperate-sapling,0,4500,391,-1,0,1825738
-92570853,-88431411,627379,2,bush,holly-understorey,0,3000,377,-1,0,1825535
-92563118,-88432104,626739,2,grass,bracken,0,1500,378,-1,0,1826175
-92562183,-88431489,627146,2,grass,bracken,0,1500,379,-1,0,1825768
-92558110,-88431230,627471,2,grass,bracken,0,1500,390,-1,0,1825443
-92551792,-88431350,627295,2,bush,bramble-thicket,0,1500,418,-1,0,1825619
-92549215,-88433101,626714,2,bush,red-huckleberry,0,2000,437,-1,0,1826200
-92543666,-88431486,626484,2,bush,bramble-thicket,0,1500,471,-1,0,1826430
-92540865,-88433071,624923,2,bush,elder,0,3000,492,-1,0,1827991
-92533757,-88431270,624461,2,bush,rhododendron-thicket,0,3000,528,-1,0,1828453
-92519340,-88432994,621773,2,bush,dog-rose,0,2500,555,-1,0,1831141
-92518743,-88433141,621677,2,bush,rhododendron-thicket,0,3000,554,-1,0,1831237
-92514279,-88431620,621787,2,bush,spindle,0,3000,555,-1,0,1831127
-92510292,-88433038,619813,2,bush,wild-privet,0,2500,554,-1,0,1833101
-92507089,-88432735,619061,2,bush,rhododendron-thicket,0,3000,561,-1,0,1833853
-92504646,-88433219,617876,2,bush,rhododendron-thicket,0,3000,565,-1,0,1835038
-92501508,-88433073,617159,2,bush,snowberry,0,1500,578,-1,0,1835755
-92491250,-88433167,613879,2,bush,rhododendron-thicket,0,3000,650,-1,0,1839035
-92489877,-88431860,613960,2,bush,blackthorn-scrub,0,3000,661,-1,0,1838954
-92481698,-88432803,610380,2,bush,red-huckleberry,0,2000,752,-1,0,1842534
-92479718,-88432322,609745,2,bush,hazel-coppice,0,3000,765,-1,0,1843169
-92473837,-88431814,607517,2,bush,mountain-laurel,0,3000,813,-1,0,1845397
-92471555,-88432265,605904,2,tree,temperate-sapling,0,4500,840,-1,0,1847010
-92462537,-88431470,601323,2,bush,bramble-thicket,0,1500,902,-1,0,1851591
-92451126,-88433046,593890,2,bush,snowberry,0,1500,938,-1,0,1859024
-92450432,-88432638,593539,2,bush,red-huckleberry,0,2000,932,-1,0,1859375
-92445057,-88431887,590850,2,bush,wild-privet,0,2500,873,-1,0,1862064
-92442623,-88432490,589184,2,bush,red-huckleberry,0,2000,832,-1,0,1863730
-92440921,-88432682,588521,2,bush,common-broom,0,2000,806,-1,0,1864393
-92438930,-88432955,588050,2,tree,temperate-sapling,0,4500,776,-1,0,1864864
-92433047,-88431801,586801,2,tree,temperate-sapling,0,4500,611,-1,0,1866113
-92427881,-88433009,585901,2,bush,snowberry,0,1500,445,-1,0,1914071
-92415165,-88431772,589136,2,bush,wild-privet,0,2500,802,-1,0,1910836
-92408408,-88431979,591484,2,bush,bramble-thicket,0,1500,934,-1,0,1908488
-92386331,-88431967,603210,2,bush,bramble-thicket,0,1500,991,-1,0,1849704
-92379773,-88433316,605693,2,bush,red-huckleberry,0,2000,968,-1,0,1847221
-92370518,-88432380,610665,2,bush,snowberry,0,1500,888,-1,0,1842249
-92363689,-88431769,614056,2,bush,rhododendron-thicket,0,3000,836,-1,0,1838858
-92362338,-88433057,615021,2,bush,snowberry,0,1500,833,-1,0,1837893
-92358281,-88431891,618159,2,bush,bramble-thicket,0,1500,795,-1,0,1834755
-92340626,-88431607,627824,2,bush,dog-rose,0,2500,681,-1,0,1825090
-92337980,-88431757,628887,2,bush,wild-privet,0,2500,667,-1,0,1776969
-92332646,-88431546,631672,2,bush,dog-rose,0,2500,635,-1,0,1774184
-92331011,-88432623,631801,2,bush,witch-hazel,0,3000,629,-1,0,1774055
-92317680,-88431925,636644,2,bush,dog-rose,0,2500,542,-1,0,1769212
-92315473,-88433065,637144,2,bush,snowberry,0,1500,529,-1,0,1768712
-92312953,-88432278,638175,2,bush,bramble-thicket,0,1500,507,-1,0,1767681
-92576833,-88430466,627486,2,bush,mountain-laurel,0,3000,404,-1,0,1825428
-92574423,-88430310,627529,2,bush,dog-rose,0,2500,387,-1,0,1825385
-92569413,-88430377,628020,2,bush,bramble-thicket,0,1500,372,-1,0,1824894
-92555004,-88430533,627473,2,grass,bracken,0,1500,400,-1,0,1825441
-92549320,-88430848,627275,2,bush,rhododendron-thicket,0,3000,431,-1,0,1825639
-92546153,-88430939,626822,2,bush,rhododendron-thicket,0,3000,453,-1,0,1826092
-92539724,-88429868,626113,2,bush,bramble-thicket,0,1500,492,-1,0,1826801
-92538481,-88429602,625767,2,bush,witch-hazel,0,3000,498,-1,0,1827147
-92533995,-88430084,625081,2,bush,witch-hazel,0,3000,524,-1,0,1827833
-92529381,-88431067,624056,2,bush,blackthorn-scrub,0,3000,546,-1,0,1828858
-92526793,-88430570,624226,2,bush,mountain-laurel,0,3000,553,-1,0,1828688
-92521980,-88429879,623808,2,bush,witch-hazel,0,3000,559,-1,0,1829106
-92506154,-88429106,620341,2,bush,hazel-coppice,0,3000,570,-1,0,1832573
-92498759,-88429051,617037,2,bush,rhododendron-thicket,0,3000,594,-1,0,1835877
-92493479,-88429556,615946,2,bush,bramble-thicket,0,1500,625,-1,0,1836968
-92489150,-88430131,614353,2,tree,temperate-sapling,0,4500,666,-1,0,1838561
-92479759,-88429315,610462,2,bush,rhododendron-thicket,0,3000,749,-1,0,1842452
-92474985,-88429574,608428,2,bush,common-broom,0,2000,790,-1,0,1844486
-92474158,-88429801,608035,2,bush,bramble-thicket,0,1500,799,-1,0,1844879
-92465812,-88430490,603348,2,bush,red-huckleberry,0,2000,871,-1,0,1849566
-92460022,-88430251,600571,2,bush,red-huckleberry,0,2000,910,-1,0,1852343
-92439724,-88429592,589391,2,bush,dog-rose,0,2500,775,-1,0,1863523
-92438287,-88430340,588348,2,bush,spindle,0,3000,749,-1,0,1864566
-92432625,-88429821,587401,2,bush,bramble-thicket,0,1500,604,-1,0,1865513
-92428383,-88429971,587240,2,bush,box,0,2000,464,-1,0,1912732
-92424321,-88430379,587506,2,bush,spindle,0,3000,544,-1,0,1912466
-92413361,-88429599,590869,2,bush,witch-hazel,0,3000,846,-1,0,1909103
-92406906,-88429522,593787,2,bush,bramble-thicket,0,1500,962,-1,0,1906185
-92406063,-88429654,593807,2,bush,snowberry,0,1500,973,-1,0,1906165
-92382380,-88429442,606067,2,bush,gorse,0,1800,955,-1,0,1846847
-92377184,-88429589,609212,2,bush,bramble-thicket,0,1500,922,-1,0,1843702
-92371371,-88429699,610925,2,bush,wild-privet,0,2500,878,-1,0,1841989
