x_mm,y_mm,z_mm,layer,kind,species,riparian,height_mm,slope_mm_per_m,dist_water_mm,standing_water_mm,treeline_delta_mm
-158716960,-80066602,187067,2,bush,rhododendron-thicket,0,3000,34,-1,0,807049
-158715248,-80064838,187190,2,grass,bracken,0,1500,38,-1,0,806926
-158708106,-80065111,187228,2,bush,rhododendron-thicket,0,3000,41,-1,0,806888
-158705430,-80066063,187096,2,bush,hazel-coppice,0,3000,41,-1,0,807020
-158702349,-80065285,187098,2,tree,temperate-sapling,0,4500,44,-1,0,807018
-158684737,-80065942,187822,2,bush,hazel-coppice,0,3000,33,-1,0,806294
-158682997,-80065164,187682,2,bush,hazel-coppice,0,3000,36,-1,0,806434
-158675502,-80064902,188026,2,bush,bramble-thicket,0,1500,48,-1,0,806090
-158670573,-80066085,188210,2,bush,bramble-thicket,0,1500,42,-1,0,805906
-158663735,-80064839,188203,2,bush,mountain-laurel,0,3000,37,-1,0,805913
-158657259,-80065481,188343,2,tree,temperate-sapling,0,4500,20,-1,0,805773
-158648964,-80065573,187936,2,bush,rhododendron-thicket,0,3000,7,-1,0,806180
-158626809,-80065794,187959,2,bush,red-huckleberry,0,2000,16,-1,0,806157
-158625674,-80066670,188064,2,bush,rhododendron-thicket,0,3000,16,-1,0,806052
-158623440,-80065396,187998,2,tree,temperate-sapling,0,4500,15,-1,0,806118
-158614782,-80065358,187997,2,bush,mountain-laurel,0,3000,13,-1,0,806119
-158612455,-80065917,187961,2,grass,bracken,0,1500,13,-1,0,806155
-158873330,-80063689,186952,2,bush,bramble-thicket,0,1500,5,-1,0,807164
-158872090,-80063200,187006,2,grass,bracken,0,1500,3,-1,0,807110
-158868750,-80062618,187004,2,bush,red-huckleberry,0,2000,10,-1,0,807112
-158858554,-80062579,187058,2,grass,bracken,0,1500,37,-1,0,807058
-158848417,-80062742,187021,2,bush,mountain-laurel,0,3000,44,-1,0,807095
-158845248,-80064229,187042,2,bush,red-huckleberry,0,2000,39,-1,0,807074
-158844029,-80064022,187162,2,bush,red-huckleberry,0,2000,39,-1,0,806954
-158836114,-80064052,187217,2,bush,mountain-laurel,0,3000,36,-1,0,806899
-158835492,-80062930,187273,2,bush,rhododendron-thicket,0,3000,39,-1,0,806843
-158832461,-80062707,187414,2,bush,red-huckleberry,0,2000,40,-1,0,806702
-158823502,-80064160,187275,2,bush,red-huckleberry,0,2000,36,-1,0,806841
-158821977,-80064038,187351,2,grass,bracken,0,1500,36,-1,0,806765
-158819985,-80064531,187210,2,bush,red-huckleberry,0,2000,34,-1,0,806906
-158816724,-80062776,187222,2,bush,mountain-laurel,0,3000,35,-1,0,806894
-158813990,-80063965,187267,2,grass,bracken,0,1500,33,-1,0,806849
-158810798,-80063570,187281,2,grass,bracken,0,1500,32,-1,0,806835
-158795748,-80062502,187025,2,bush,bramble-thicket,0,1500,34,-1,0,807091
-158790207,-80064585,187057,2,bush,mountain-laurel,0,3000,32,-1,0,807059
-158777266,-80062527,187227,2,grass,bracken,0,1500,36,-1,0,806889
-158774886,-80064232,187123,2,tree,temperate-sapling,0,4500,33,-1,0,806993
-158770207,-80064425,187221,2,bush,hazel-coppice,0,3000,32,-1,0,806895
-158768078,-80063985,187171,2,bush,hazel-coppice,0,3000,32,-1,0,806945
-158764449,-80062960,187188,2,tree,temperate-sapling,0,4500,33,-1,0,806928
-158760619,-80063987,187189,2,grass,bracken,0,1500,29,-1,0,806927
-158752146,-80064240,187138,2,tree,temperate-sapling,0,4500,29,-1,0,806978
-158741765,-80063986,187150,2,tree,temperate-sapling,0,4500,28,-1,0,806966
-158738087,-80062851,187282,2,bush,red-huckleberry,0,2000,29,-1,0,806834
-158730159,-80063835,187192,2,bush,mountain-laurel,0,3000,34,-1,0,806924
-158719414,-80062631,187150,2,bush,red-huckleberry,0,2000,43,-1,0,806966
-158718674,-80064406,187096,2,bush,hazel-coppice,0,3000,40,-1,0,807020
-158712824,-80064063,187138,2,tree,temperate-sapling,0,4500,40,-1,0,806978
-158711637,-80064152,187104,2,bush,bramble-thicket,0,1500,39,-1,0,807012
-158708125,-80064028,187346,2,bush,bramble-thicket,0,1500,44,-1,0,806770
-158706001,-80063270,187198,2,bush,mountain-laurel,0,3000,46,-1,0,806918
-158703379,-80062946,187204,2,bush,rhododendron-thicket,0,3000,47,-1,0,806912
-158698453,-80064178,187260,2,grass,bracken,0,1500,47,-1,0,806856
-158691187,-80062417,187495,2,bush,bramble-thicket,0,1500,36,-1,0,806621
-158687651,-80063219,187547,2,tree,temperate-sapling,0,4500,29,-1,0,806569
-158685735,-80064004,187805,2,bush,red-huckleberry,0,2000,28,-1,0,806311
-158674303,-80064360,187979,2,grass,bracken,0,1500,49,-1,0,806137
-158668527,-80063725,188307,2,tree,temperate-sapling,0,4500,49,-1,0,805809
-158663256,-80064283,188349,2,bush,rhododendron-thicket,0,3000,38,-1,0,805767
-158659770,-80064487,188169,2,grass,bracken,0,1500,30,-1,0,805947
-158657640,-80063148,188315,2,tree,temperate-sapling,0,4500,32,-1,0,805801
-158653616,-80064446,188012,2,bush,rhododendron-thicket,0,3000,18,-1,0,806104
-158632934,-80064297,187985,2,tree,temperate-sapling,0,4500,12,-1,0,806131
-158624620,-80062602,187955,2,tree,temperate-sapling,0,4500,14,-1,0,806161
-158621200,-80062784,187838,2,bush,rhododendron-thicket,0,3000,13,-1,0,806278
-158611964,-80062434,187790,2,bush,red-huckleberry,0,2000,7,-1,0,806326
-158875708,-80061509,187002,2,bush,rhododendron-thicket,0,3000,11,-1,0,807114
-158867291,-80061870,186845,2,grass,bracken,0,1500,18,-1,0,807271
-158866341,-80061437,186978,2,grass,bracken,0,1500,22,-1,0,807138
-158857851,-80060876,187064,2,grass,bracken,0,1500,43,-1,0,807052
-158853637,-80061611,187207,2,tree,temperate-sapling,0,4500,46,-1,0,806909
-158852150,-80060237,187141,2,tree,temperate-sapling,0,4500,51,-1,0,806975
-158842609,-80060664,187257,2,grass,bracken,0,1500,46,-1,0,806859
-158841132,-80062282,187152,2,bush,rhododendron-thicket,0,3000,42,-1,0,806964
-158838246,-80062049,187290,2,bush,rhododendron-thicket,0,3000,40,-1,0,806826
-158837472,-80062270,187324,2,grass,bracken,0,1500,40,-1,0,806792
-158830258,-80062299,187292,2,bush,red-huckleberry,0,2000,41,-1,0,806824
-158822116,-80061073,187409,2,grass,bracken,0,1500,39,-1,0,806707
-158814286,-80061619,187363,2,bush,bramble-thicket,0,1500,35,-1,0,806753
-158813085,-80060546,187206,2,bush,hazel-coppice,0,3000,36,-1,0,806910
-158811315,-80061875,187325,2,bush,bramble-thicket,0,1500,34,-1,0,806791
-158806776,-80060985,187261,2,tree,temperate-sapling,0,4500,35,-1,0,806855
-158795541,-80061877,187237,2,grass,bracken,0,1500,35,-1,0,806879
-158793731,-80062098,187159,2,bush,hazel-coppice,0,3000,34,-1,0,806957
-158790749,-80062044,187133,2,grass,bracken,0,1500,35,-1,0,806983
-158787966,-80061128,187307,2,bush,mountain-laurel,0,3000,37,-1,0,806809
-158784321,-80061160,187136,2,bush,mountain-laurel,0,3000,37,-1,0,806980
-158772560,-80062302,187360,2,tree,temperate-sapling,0,4500,36,-1,0,806756
-158757723,-80061096,187146,2,bush,bramble-thicket,0,1500,34,-1,0,806970
-158752861,-80061032,187340,2,tree,temperate-sapling,0,4500,34,-1,0,806776
-158747046,-80060913,187212,2,grass,bracken,0,1500,33,-1,0,806904
-158742559,-80062227,187177,2,bush,mountain-laurel,0,3000,30,-1,0,806939
-158733989,-80060917,187408,2,tree,temperate-sapling,0,4500,34,-1,0,806708
-158723129,-80061523,187408,2,grass,bracken,0,1500,42,-1,0,806708
-158718149,-80062127,187281,2,tree,temperate-sapling,0,4500,44,-1,0,806835
-158704089,-80061067,187311,2,grass,bracken,0,1500,48,-1,0,806805
-158700501,-80061958,187277,2,bush,bramble-thicket,0,1500,48,-1,0,806839
-158694803,-80061043,187400,2,bush,bramble-thicket,0,1500,41,-1,0,806716
-158693163,-80061126,187462,2,bush,red-huckleberry,0,2000,37,-1,0,806654
-158684075,-80060818,187883,2,bush,rhododendron-thicket,0,3000,28,-1,0,806233
-158677077,-80061208,187863,2,bush,mountain-laurel,0,3000,47,-1,0,806253
-158668145,-80061411,188111,2,grass,bracken,0,1500,55,-1,0,806005
-158663853,-80060673,188190,2,bush,mountain-laurel,0,3000,53,-1,0,805926
-158657572,-80060750,188347,2,bush,hazel-coppice,0,3000,44,-1,0,805769
-158645217,-80062295,187820,2,grass,bracken,0,1500,8,-1,0,806296
-158640203,-80061983,188069,2,bush,hazel-coppice,0,3000,5,-1,0,806047
-158631380,-80062238,187817,2,bush,bramble-thicket,0,1500,12,-1,0,806299
-158627877,-80061169,187844,2,bush,bramble-thicket,0,1500,13,-1,0,806272
-158625662,-80060944,187936,2,bush,red-huckleberry,0,2000,13,-1,0,806180
-158878047,-80059553,186972,2,bush,hazel-coppice,0,3000,19,-1,0,807144
-158851492,-80059892,187268,2,bush,mountain-laurel,0,3000,52,-1,0,806848
-158847346,-80059102,187346,2,bush,bramble-thicket,0,1500,52,-1,0,806770
-158839059,-80059240,187563,2,bush,bramble-thicket,0,1500,44,-1,0,806553
-158836676,-80060193,187429,2,bush,mountain-laurel,0,3000,42,-1,0,806687
-158829820,-80059277,187640,2,bush,bramble-thicket,0,1500,45,-1,0,806476
-158828985,-80059267,187438,2,bush,hazel-coppice,0,3000,45,-1,0,806678
-158823151,-80058336,187595,2,tree,temperate-sapling,0,4500,43,-1,0,806521
-158816364,-80059548,187293,2,bush,bramble-thicket,0,1500,38,-1,0,806823
-158814728,-80058892,187458,2,bush,rhododendron-thicket,0,3000,38,-1,0,806658
-158810601,-80059309,187343,2,bush,mountain-laurel,0,3000,36,-1,0,806773
-158809124,-80058452,187433,2,grass,bracken,0,1500,36,-1,0,806683
-158806944,-80060177,187322,2,grass,bracken,0,1500,36,-1,0,806794
-158798902,-80059013,187191,2,bush,red-huckleberry,0,2000,37,-1,0,806925
-158793176,-80058118,187185,2,bush,red-huckleberry,0,2000,38,-1,0,806931
-158787264,-80058105,187328,2,grass,bracken,0,1500,39,-1,0,806788
-158783799,-80059420,187277,2,bush,mountain-laurel,0,3000,39,-1,0,806839
-158772572,-80059828,187350,2,tree,temperate-sapling,0,4500,40,-1,0,806766
-158767262,-80058646,187293,2,grass,bracken,0,1500,40,-1,0,806823
-158759561,-80058455,187540,2,bush,bramble-thicket,0,1500,38,-1,0,806576
-158756328,-80059119,187333,2,grass,bracken,0,1500,36,-1,0,806783
-158751614,-80060139,187337,2,grass,bracken,0,1500,35,-1,0,806779
-158736855,-80059301,187318,2,grass,bracken,0,1500,34,-1,0,806798
-158735317,-80059567,187444,2,bush,bramble-thicket,0,1500,34,-1,0,806672
-158729476,-80058244,187332,2,grass,bracken,0,1500,38,-1,0,806784
-158727332,-80058896,187339,2,bush,bramble-thicket,0,1500,40,-1,0,806777
-158719815,-80058895,187545,2,bush,mountain-laurel,0,3000,46,-1,0,806571
-158713685,-80058293,187457,2,tree,temperate-sapling,0,4500,49,-1,0,806659
-158711449,-80059887,187442,2,grass,bracken,0,1500,48,-1,0,806674
-158695025,-80059676,187477,2,grass,bracken,0,1500,38,-1,0,806639
-158687587,-80058693,187665,2,bush,red-huckleberry,0,2000,13,-1,0,806451
-158684598,-80059595,187712,2,grass,bracken,0,1500,23,-1,0,806404
-158678155,-80060056,187800,2,grass,bracken,0,1500,44,-1,0,806316
-158671511,-80059542,188036,2,bush,hazel-coppice,0,3000,56,-1,0,806080
-158669615,-80060161,188081,2,tree,temperate-sapling,0,4500,57,-1,0,806035
-158667758,-80058541,187847,2,bush,rhododendron-thicket,0,3000,60,-1,0,806269
-158665828,-80058826,187878,2,bush,rhododendron-thicket,0,3000,60,-1,0,806238
-158661918,-80059254,188111,2,bush,hazel-coppice,0,3000,55,-1,0,806005
-158661146,-80059075,188013,2,grass,bracken,0,1500,55,-1,0,806103
-158651776,-80058890,187978,2,grass,bracken,0,1500,38,-1,0,806138
-158647363,-80059618,187708,2,bush,bramble-thicket,0,1500,22,-1,0,806408
-158645972,-80058599,187849,2,bush,bramble-thicket,0,1500,22,-1,0,806267
-158644065,-80059048,187603,2,grass,bracken,0,1500,15,-1,0,806513
-158633408,-80059495,187912,2,grass,bracken,0,1500,11,-1,0,806204
-158631516,-80059211,188219,2,tree,temperate-sapling,0,4500,12,-1,0,805897
-158627932,-80058155,187940,2,bush,red-huckleberry,0,2000,12,-1,0,806176
-158622678,-80059010,188141,2,bush,mountain-laurel,0,3000,12,-1,0,805975
-158616133,-80058198,187693,2,grass,bracken,0,1500,11,-1,0,806423
-158614240,-80058361,187693,2,bush,bramble-thicket,0,1500,10,-1,0,806423
-158875609,-80057725,187045,2,bush,mountain-laurel,0,3000,5,-1,0,807071
-158874940,-80056779,186929,2,bush,rhododendron-thicket,0,3000,2,-1,0,807187
-158872723,-80055973,186852,2,bush,red-huckleberry,0,2000,13,-1,0,807264
-158861627,-80056737,187120,2,grass,bracken,0,1500,48,-1,0,806996
-158850871,-80057426,187159,2,bush,bramble-thicket,0,1500,57,-1,0,806957
-158838604,-80056171,187555,2,grass,bracken,0,1500,46,-1,0,806561
-158837555,-80057725,187380,2,bush,bramble-thicket,0,1500,44,-1,0,806736
-158826429,-80056338,187752,2,bush,red-huckleberry,0,2000,47,-1,0,806364
-158815262,-80056491,187604,2,bush,bramble-thicket,0,1500,39,-1,0,806512
-158812969,-80056810,187438,2,bush,bramble-thicket,0,1500,38,-1,0,806678
-158809370,-80057189,187462,2,grass,bracken,0,1500,36,-1,0,806654
-158806824,-80056498,187382,2,grass,bracken,0,1500,37,-1,0,806734
-158802892,-80056722,187359,2,bush,bramble-thicket,0,1500,38,-1,0,806757
-158801328,-80055852,187396,2,bush,hazel-coppice,0,3000,38,-1,0,806720
-158798212,-80055809,187307,2,grass,bracken,0,1500,39,-1,0,806809
-158792096,-80055915,187476,2,bush,mountain-laurel,0,3000,39,-1,0,806640
-158790447,-80057100,187395,2,grass,bracken,0,1500,38,-1,0,806721
-158784061,-80055955,187401,2,bush,hazel-coppice,0,3000,40,-1,0,806715
-158757400,-80057066,187500,2,bush,mountain-laurel,0,3000,39,-1,0,806616
-158749293,-80056772,187482,2,bush,rhododendron-thicket,0,3000,36,-1,0,806634
-158746810,-80056708,187490,2,grass,bracken,0,1500,36,-1,0,806626
-158742956,-80057090,187466,2,grass,bracken,0,1500,36,-1,0,806650
-158740377,-80056839,187394,2,bush,mountain-laurel,0,3000,37,-1,0,806722
-158738733,-80057777,187538,2,bush,rhododendron-thicket,0,3000,36,-1,0,806578
-158733852,-80056898,187593,2,bush,mountain-laurel,0,3000,37,-1,0,806523
-158730540,-80056691,187650,2,grass,bracken,0,1500,39,-1,0,806466
-158725356,-80057396,187437,2,tree,temperate-sapling,0,4500,42,-1,0,806679
-158720725,-80057940,187420,2,tree,temperate-sapling,0,4500,45,-1,0,806696
-158718686,-80055918,187716,2,tree,temperate-sapling,0,4500,49,-1,0,806400
-158706006,-80056604,187604,2,tree,temperate-sapling,0,4500,50,-1,0,806512
-158694926,-80056943,187646,2,bush,mountain-laurel,0,3000,29,-1,0,806470
-158690986,-80056897,187593,2,tree,temperate-sapling,0,4500,18,-1,0,806523
-158690358,-80057572,187547,2,grass,bracken,0,1500,19,-1,0,806569
-158683511,-80056957,187800,2,bush,rhododendron-thicket,0,3000,16,-1,0,806316
-158677259,-80056376,187644,2,grass,bracken,0,1500,38,-1,0,806472
-158656345,-80057282,187637,2,bush,mountain-laurel,0,3000,53,-1,0,806479
-158653724,-80056537,187814,2,bush,rhododendron-thicket,0,3000,49,-1,0,806302
-158650571,-80057442,187802,2,grass,bracken,0,1500,40,-1,0,806314
-158644539,-80057911,187952,2,tree,temperate-sapling,0,4500,20,-1,0,806164
-158642240,-80057463,187673,2,bush,bramble-thicket,0,1500,16,-1,0,806443
-158639235,-80057458,187845,2,bush,rhododendron-thicket,0,3000,10,-1,0,806271
-158637181,-80056807,187724,2,grass,bracken,0,1500,11,-1,0,806392
-158632180,-80056032,188142,2,bush,mountain-laurel,0,3000,12,-1,0,805974
-158626254,-80055830,188219,2,tree,temperate-sapling,0,4500,9,-1,0,805897
-158618669,-80057401,187704,2,bush,mountain-laurel,0,3000,12,-1,0,806412
-158614430,-80055802,187658,2,grass,bracken,0,1500,11,-1,0,806458
-158877642,-80054767,187096,2,tree,temperate-sapling,0,4500,9,-1,0,807020
-158872594,-80055014,187042,2,bush,bramble-thicket,0,1500,16,-1,0,807074
-158868239,-80054613,187010,2,grass,bracken,0,1500,33,-1,0,807106
-158844776,-80054707,187545,2,bush,bramble-thicket,0,1500,54,-1,0,806571
-158843820,-80053892,187481,2,tree,temperate-sapling,0,4500,53,-1,0,806635
-158839872,-80054444,187621,2,grass,bracken,0,1500,48,-1,0,806495
-158837087,-80054459,187931,2,grass,bracken,0,1500,45,-1,0,806185
-158831376,-80055772,187865,2,bush,hazel-coppice,0,3000,48,-1,0,806251
-158830909,-80055127,187986,2,grass,bracken,0,1500,48,-1,0,806130
-158821562,-80054324,187623,2,grass,bracken,0,1500,44,-1,0,806493
-158817339,-80054801,187505,2,grass,bracken,0,1500,41,-1,0,806611
-158813029,-80054567,187542,2,tree,temperate-sapling,0,4500,38,-1,0,806574
-158809441,-80054762,187407,2,bush,mountain-laurel,0,3000,37,-1,0,806709
-158807306,-80054817,187507,2,bush,hazel-coppice,0,3000,37,-1,0,806609
-158804942,-80054296,187628,2,bush,bramble-thicket,0,1500,37,-1,0,806488
-158800537,-80054417,187504,2,bush,bramble-thicket,0,1500,38,-1,0,806612
-158796983,-80054432,187314,2,grass,bracken,0,1500,39,-1,0,806802
-158787413,-80054254,187448,2,bush,mountain-laurel,0,3000,39,-1,0,806668
-158786403,-80054164,187596,2,bush,mountain-laurel,0,3000,39,-1,0,806520
-158784311,-80055745,187451,2,bush,mountain-laurel,0,3000,40,-1,0,806665
-158781547,-80055534,187737,2,tree,temperate-sapling,0,4500,41,-1,0,806379
-158780543,-80055013,187797,2,grass,bracken,0,1500,41,-1,0,806319
-158765675,-80055342,187581,2,tree,temperate-sapling,0,4500,42,-1,0,806535
-158764307,-80053746,187852,2,bush,rhododendron-thicket,0,3000,42,-1,0,806264
-158761122,-80055424,187470,2,bush,hazel-coppice,0,3000,41,-1,0,806646
-158756556,-80053885,187782,2,tree,temperate-sapling,0,4500,40,-1,0,806334
-158753686,-80055762,187575,2,grass,bracken,0,1500,38,-1,0,806541
-158747856,-80055203,187432,2,bush,hazel-coppice,0,3000,37,-1,0,806684
-158746081,-80053957,187846,2,grass,bracken,0,1500,37,-1,0,806270
-158744593,-80054308,187667,2,grass,bracken,0,1500,37,-1,0,806449
-158742818,-80055598,187428,2,grass,bracken,0,1500,37,-1,0,806688
-158739954,-80055713,187594,2,grass,bracken,0,1500,37,-1,0,806522
-158733284,-80055402,187607,2,tree,temperate-sapling,0,4500,39,-1,0,806509
-158716628,-80055139,187705,2,bush,red-huckleberry,0,2000,51,-1,0,806411
-158711245,-80055349,187901,2,bush,mountain-laurel,0,3000,52,-1,0,806215
-158702766,-80054546,188072,2,bush,rhododendron-thicket,0,3000,48,-1,0,806044
-158696349,-80054089,187756,2,grass,bracken,0,1500,39,-1,0,806360
-158691833,-80055049,187658,2,tree,temperate-sapling,0,4500,21,-1,0,806458
-158687115,-80055769,187621,2,tree,temperate-sapling,0,4500,2,-1,0,806495
-158685382,-80055233,187579,2,bush,red-huckleberry,0,2000,4,-1,0,806537
-158682189,-80053753,187542,2,grass,bracken,0,1500,21,-1,0,806574
-158677026,-80054958,187542,2,bush,red-huckleberry,0,2000,35,-1,0,806574
-158670667,-80054956,187469,2,grass,bracken,0,1500,55,-1,0,806647
-158656341,-80053740,187651,2,bush,rhododendron-thicket,0,3000,61,-1,0,806465
-158650991,-80053911,187625,2,bush,bramble-thicket,0,1500,50,-1,0,806491
-158648011,-80053642,187743,2,bush,mountain-laurel,0,3000,43,-1,0,806373
-158642181,-80055493,187931,2,bush,hazel-coppice,0,3000,22,-1,0,806185
-158640463,-80054897,187868,2,tree,temperate-sapling,0,4500,19,-1,0,806248
-158623763,-80053858,187996,2,tree,temperate-sapling,0,4500,10,-1,0,806120
-158614614,-80053879,187909,2,tree,temperate-sapling,0,4500,12,-1,0,806207
-158612365,-80054071,187711,2,grass,bracken,0,1500,11,-1,0,806405
-158878374,-80053371,187016,2,bush,rhododendron-thicket,0,3000,9,-1,0,807100
-158876586,-80052063,187050,2,bush,bramble-thicket,0,1500,2,-1,0,807066
-158871079,-80053061,186912,2,tree,temperate-sapling,0,4500,25,-1,0,807204
-158868748,-80051806,187006,2,bush,bramble-thicket,0,1500,39,-1,0,807110
-158864276,-80052019,187182,2,bush,red-huckleberry,0,2000,51,-1,0,806934
-158857503,-80053009,187565,2,bush,hazel-coppice,0,3000,64,-1,0,806551
-158853492,-80051983,187815,2,tree,temperate-sapling,0,4500,67,-1,0,806301
-158843400,-80052616,187634,2,bush,mountain-laurel,0,3000,52,-1,0,806482
-158840944,-80053568,187552,2,bush,mountain-laurel,0,3000,49,-1,0,806564
-158839392,-80052433,187960,2,tree,temperate-sapling,0,4500,46,-1,0,806156
-158828790,-80052116,188144,2,tree,temperate-sapling,0,4500,48,-1,0,805972
-158826239,-80053038,187994,2,bush,rhododendron-thicket,0,3000,48,-1,0,806122
-158824520,-80051770,188099,2,grass,bracken,0,1500,47,-1,0,806017
-158818800,-80052534,187871,2,grass,bracken,0,1500,42,-1,0,806245
-158812238,-80052755,187796,2,bush,hazel-coppice,0,3000,37,-1,0,806320
-158809604,-80053025,187571,2,bush,hazel-coppice,0,3000,36,-1,0,806545
-158808246,-80052588,187671,2,grass,bracken,0,1500,36,-1,0,806445
-158801470,-80051463,187572,2,grass,bracken,0,1500,37,-1,0,806544
-158799321,-80051851,187615,2,tree,temperate-sapling,0,4500,38,-1,0,806501
-158792613,-80052464,187553,2,grass,bracken,0,1500,39,-1,0,806563
-158787368,-80051713,187725,2,bush,mountain-laurel,0,3000,38,-1,0,806391
-158786348,-80053320,187367,2,grass,bracken,0,1500,39,-1,0,806749
-158784363,-80053481,187682,2,bush,hazel-coppice,0,3000,40,-1,0,806434
-158778653,-80053486,187779,2,bush,hazel-coppice,0,3000,41,-1,0,806337
-158775947,-80053489,187837,2,bush,mountain-laurel,0,3000,42,-1,0,806279
-158772932,-80052795,187885,2,bush,hazel-coppice,0,3000,42,-1,0,806231
-158767621,-80051616,187972,2,tree,temperate-sapling,0,4500,42,-1,0,806144
-158741357,-80052399,187794,2,bush,rhododendron-thicket,0,3000,37,-1,0,806322
-158739134,-80053556,187654,2,bush,bramble-thicket,0,1500,38,-1,0,806462
-158724088,-80053312,187803,2,bush,red-huckleberry,0,2000,47,-1,0,806313
-158704270,-80053576,187790,2,bush,bramble-thicket,0,1500,50,-1,0,806326
-158702259,-80052184,188102,2,grass,bracken,0,1500,50,-1,0,806014
-158697702,-80051854,188104,2,bush,mountain-laurel,0,3000,46,-1,0,806012
-158692976,-80051546,187915,2,bush,bramble-thicket,0,1500,35,-1,0,806201
-158691990,-80053459,187729,2,bush,bramble-thicket,0,1500,26,-1,0,806387
-158690208,-80052030,187929,2,tree,temperate-sapling,0,4500,25,-1,0,806187
-158681581,-80053444,187446,2,grass,bracken,0,1500,23,-1,0,806670
-158676030,-80052765,187340,2,bush,bramble-thicket,0,1500,36,-1,0,806776
-158673061,-80053421,187482,2,tree,temperate-sapling,0,4500,45,-1,0,806634
-158671729,-80052312,187407,2,grass,bracken,0,1500,47,-1,0,806709
-158663031,-80051654,187536,2,bush,rhododendron-thicket,0,3000,65,-1,0,806580
-158651227,-80052765,187766,2,bush,red-huckleberry,0,2000,53,-1,0,806350
-158642592,-80053475,187865,2,tree,temperate-sapling,0,4500,27,-1,0,806251
-158637544,-80052840,187912,2,bush,hazel-coppice,0,3000,15,-1,0,806204
-158634953,-80052716,187960,2,tree,temperate-sapling,0,4500,14,-1,0,806156
-158624574,-80053401,188066,2,grass,bracken,0,1500,9,-1,0,806050
-158617624,-80051779,187959,2,tree,temperate-sapling,0,4500,13,-1,0,806157
-158614837,-80052669,187704,2,tree,temperate-sapling,0,4500,13,-1,0,806412
-158611668,-80051839,187717,2,tree,temperate-sapling,0,4500,15,-1,0,806399
-158875393,-80050199,187028,2,bush,rhododendron-thicket,0,3000,10,-1,0,807088
-158871178,-80049903,186954,2,bush,red-huckleberry,0,2000,34,-1,0,807162
-158870099,-80050717,187064,2,bush,hazel-coppice,0,3000,36,-1,0,807052
-158867604,-80050705,186927,2,grass,bracken,0,1500,46,-1,0,807189
-158843964,-80051014,187763,2,tree,temperate-sapling,0,4500,53,-1,0,806353
-158837093,-80049584,188085,2,grass,bracken,0,1500,42,-1,0,806031
-158834597,-80049447,187881,2,bush,hazel-coppice,0,3000,45,-1,0,806235
-158832255,-80050991,188225,2,grass,bracken,0,1500,47,-1,0,805891
-158830261,-80051354,188217,2,grass,bracken,0,1500,48,-1,0,805899
-158827172,-80049790,188335,2,bush,bramble-thicket,0,1500,47,-1,0,805781
-158824408,-80049776,188156,2,grass,bracken,0,1500,46,-1,0,805960
-158820560,-80050832,187924,2,bush,bramble-thicket,0,1500,43,-1,0,806192
-158814361,-80050641,187987,2,bush,red-huckleberry,0,2000,38,-1,0,806129
-158807738,-80049602,187900,2,grass,bracken,0,1500,35,-1,0,806216
-158801843,-80050227,187532,2,bush,hazel-coppice,0,3000,36,-1,0,806584
-158798865,-80051259,187716,2,bush,bramble-thicket,0,1500,38,-1,0,806400
-158793055,-80050762,187811,2,bush,bramble-thicket,0,1500,38,-1,0,806305
-158778262,-80050458,187886,2,bush,hazel-coppice,0,3000,40,-1,0,806230
-158774554,-80049488,188057,2,bush,bramble-thicket,0,1500,40,-1,0,806059
-158766597,-80051390,188071,2,bush,red-huckleberry,0,2000,42,-1,0,806045
-158757437,-80050627,187979,2,bush,bramble-thicket,0,1500,41,-1,0,806137
-158753818,-80049544,187794,2,grass,bracken,0,1500,40,-1,0,806322
-158751411,-80050020,187803,2,grass,bracken,0,1500,39,-1,0,806313
-158747574,-80050458,187873,2,tree,temperate-sapling,0,4500,38,-1,0,806243
-158743429,-80050299,187892,2,grass,bracken,0,1500,36,-1,0,806224
-158742634,-80050882,187750,2,bush,red-huckleberry,0,2000,37,-1,0,806366
-158739445,-80049654,188030,2,bush,bramble-thicket,0,1500,37,-1,0,806086
-158736903,-80049846,187818,2,bush,mountain-laurel,0,3000,38,-1,0,806298
-158732603,-80050844,187675,2,bush,rhododendron-thicket,0,3000,41,-1,0,806441
-158731627,-80051166,187813,2,grass,bracken,0,1500,42,-1,0,806303
-158729020,-80051131,187911,2,bush,rhododendron-thicket,0,3000,44,-1,0,806205
-158718155,-80049770,188114,2,grass,bracken,0,1500,51,-1,0,806002
-158715619,-80049857,187920,2,grass,bracken,0,1500,51,-1,0,806196
-158692852,-80050574,188099,2,grass,bracken,0,1500,38,-1,0,806017
-158688901,-80049476,187694,2,bush,red-huckleberry,0,2000,28,-1,0,806422
-158686618,-80050363,187607,2,tree,temperate-sapling,0,4500,18,-1,0,806509
-158682017,-80050416,187395,2,tree,temperate-sapling,0,4500,30,-1,0,806721
-158677046,-80050340,187363,2,bush,rhododendron-thicket,0,3000,39,-1,0,806753
-158670674,-80050372,187263,2,bush,mountain-laurel,0,3000,45,-1,0,806853
-158657823,-80049693,187509,2,tree,temperate-sapling,0,4500,66,-1,0,806607
-158652743,-80049649,187686,2,bush,rhododendron-thicket,0,3000,61,-1,0,806430
-158648481,-80049861,187605,2,bush,bramble-thicket,0,1500,52,-1,0,806511
-158642708,-80050089,187952,2,grass,bracken,0,1500,34,-1,0,806164
