x_mm,y_mm,z_mm,layer,kind,species,riparian,height_mm,slope_mm_per_m,dist_water_mm,standing_water_mm,treeline_delta_mm
-39734910,-57316688,1403371,2,bush,rhododendron-thicket,0,3000,856,56000,0,1614239
-39701718,-57318626,1381811,2,bush,bramble-thicket,0,1500,767,28000,0,1635799
-39700550,-57317473,1381543,2,bush,bramble-thicket,0,1500,703,28000,0,1636067
-39697027,-57318437,1379566,2,bush,dog-rose,0,2500,652,20000,0,1638044
-39689680,-57317199,1374860,2,bush,snowberry,0,1500,649,14000,0,1689808
-39685353,-57317156,1371919,2,bush,mountain-laurel,0,3000,762,14000,0,1692749
-39680510,-57318613,1369939,2,bush,hazel-coppice,0,3000,366,6000,0,1694729
-39673259,-57317642,1368234,2,rock,streambed-cascade-block,1,1200,162,2000,0,1696434
-39667740,-57317259,1368140,2,bush,rhododendron-thicket,0,3000,106,2000,0,1696528
-39661718,-57316778,1368003,2,bush,hazel-coppice,0,3000,75,0,0,1696665
-39657622,-57317573,1368005,2,rock,streambed-cascade-block,1,1200,136,0,0,1743721
-39656431,-57318405,1368039,2,bush,bramble-thicket,0,1500,205,0,0,1743687
-39791790,-57316086,1414859,2,bush,box,0,2000,793,86000,0,1602751
-39790413,-57316252,1414541,2,bush,dog-rose,0,2500,770,86000,0,1603069
-39788622,-57315813,1414242,2,bush,bramble-thicket,0,1500,849,86000,0,1603368
-39774491,-57316071,1407989,2,bush,rhododendron-thicket,0,3000,748,96000,0,1609621
-39767039,-57314708,1408968,2,bush,hazel-coppice,0,3000,710,92000,0,1608642
-39760692,-57316165,1408563,2,bush,hazel-coppice,0,3000,594,86000,0,1609047
-39756367,-57314401,1409103,2,bush,elder,0,3000,745,78000,0,1608507
-39755374,-57315536,1408241,2,bush,elder,0,3000,809,78000,0,1609369
-39751237,-57316112,1407642,2,bush,common-broom,0,2000,868,78000,0,1609968
-39741839,-57315175,1406239,2,bush,gorse,0,1800,808,64000,0,1611371
-39739265,-57315175,1405809,2,bush,bramble-thicket,0,1500,796,64000,0,1611801
-39732018,-57315806,1402572,2,bush,bramble-thicket,0,1500,942,56000,0,1615038
-39730475,-57314921,1402006,2,bush,gorse,0,1800,928,56000,0,1615604
-39728401,-57315628,1400548,2,bush,bramble-thicket,0,1500,923,56000,0,1617062
-39700994,-57314822,1382000,2,bush,snowberry,0,1500,665,26000,0,1635610
-39698080,-57316118,1380587,2,bush,snowberry,0,1500,670,28000,0,1637023
-39696120,-57314889,1379708,2,bush,elder,0,3000,601,18000,0,1637902
-39689908,-57315340,1375118,2,bush,box,0,2000,679,14000,0,1689550
-39684286,-57314894,1371396,2,bush,rhododendron-thicket,0,3000,578,10000,0,1693272
-39677665,-57314992,1369040,2,bush,blackthorn-scrub,0,3000,265,4000,0,1695628
-39668328,-57315184,1367952,2,bush,common-dogwood,1,2500,94,2000,0,1696716
-39660547,-57315056,1367883,2,bush,hazel-coppice,0,3000,88,0,90,1696785
-39655365,-57315787,1367826,2,rock,riffle-slab,1,1600,77,0,0,1743900
-39654799,-57315684,1367805,2,bush,hazel-coppice,0,3000,15,0,0,1743921
-39652076,-57314447,1367761,2,bush,blackthorn-scrub,0,3000,99,0,169,1743965
-39790150,-57314126,1415467,2,bush,dog-rose,0,2500,810,90000,0,1602143
-39787738,-57313561,1414894,2,bush,dog-rose,0,2500,892,90000,0,1602716
-39774666,-57313740,1409363,2,bush,box,0,2000,723,100000,0,1608247
-39769542,-57314138,1409183,2,bush,red-huckleberry,0,2000,787,92000,0,1608427
-39765768,-57312816,1410403,2,bush,snowberry,0,1500,693,92000,0,1607207
-39761900,-57313750,1409934,2,bush,rhododendron-thicket,0,3000,624,86000,0,1607676
-39754747,-57314378,1408951,2,bush,bramble-thicket,0,1500,801,78000,0,1608659
-39753220,-57313136,1409764,2,bush,common-broom,0,2000,851,78000,0,1607846
-39746001,-57313180,1408461,2,bush,hazel-coppice,0,3000,888,70000,0,1609149
-39740488,-57313722,1406812,2,bush,gorse,0,1800,845,62000,0,1610798
-39732904,-57313028,1403896,2,bush,box,0,2000,880,56000,0,1613714
-39731352,-57313492,1403135,2,bush,bramble-thicket,0,1500,906,56000,0,1614475
-39729189,-57312749,1402016,2,bush,bramble-thicket,0,1500,914,56000,0,1615594
-39699404,-57314293,1381501,2,bush,snowberry,0,1500,608,26000,0,1636109
-39698703,-57312519,1380772,2,bush,hazel-coppice,0,3000,793,26000,0,1636838
-39696097,-57313221,1379322,2,bush,common-dogwood,1,2500,681,18000,0,1638288
-39685885,-57313509,1372278,2,bush,hazel-coppice,0,3000,786,10000,0,1692390
-39685590,-57314142,1372016,2,bush,elder,0,3000,766,10000,0,1692652
-39671376,-57313066,1368011,2,bush,common-dogwood,1,2500,53,0,0,1696657
-39666952,-57312592,1367784,2,bush,rhododendron-thicket,0,3000,92,0,159,1696884
-39663123,-57313754,1367815,2,rock,streambed-cascade-block,1,1200,91,0,184,1696853
-39660871,-57313307,1367754,2,bush,hazel-coppice,0,3000,94,0,242,1696914
-39658664,-57313565,1367729,2,bush,box,0,2000,80,0,250,1743997
-39655701,-57313871,1367738,2,bush,red-huckleberry,0,2000,70,0,201,1743988
-39791080,-57312118,1416688,2,bush,rhododendron-thicket,0,3000,873,90000,0,1600922
-39788525,-57311232,1416169,2,bush,rhododendron-thicket,0,3000,890,90000,0,1601441
-39773092,-57311351,1410764,2,bush,blackthorn-scrub,0,3000,811,100000,0,1606846
-39768174,-57310834,1411635,2,bush,common-broom,0,2000,723,92000,0,1605975
-39765654,-57310612,1412055,2,bush,bramble-thicket,0,1500,681,92000,0,1605555
-39759745,-57310335,1412089,2,bush,common-broom,0,2000,627,86000,0,1605521
-39752276,-57310037,1411780,2,bush,rhododendron-thicket,0,3000,726,78000,0,1605830
-39749737,-57311775,1410241,2,bush,red-huckleberry,0,2000,913,70000,0,1607369
-39745968,-57311513,1409399,2,bush,bramble-thicket,0,1500,930,70000,0,1608211
-39741569,-57310189,1408659,2,bush,bramble-thicket,0,1500,897,62000,0,1608951
-39734716,-57312158,1404991,2,bush,blackthorn-scrub,0,3000,851,56000,0,1612619
-39732625,-57311207,1404350,2,bush,bramble-thicket,0,1500,871,56000,0,1613260
-39731922,-57310437,1404276,2,bush,bramble-thicket,0,1500,868,56000,0,1613334
-39714051,-57311589,1393389,2,bush,bramble-thicket,0,1500,977,40000,0,1624221
-39698959,-57311025,1380299,2,bush,snowberry,0,1500,773,26000,0,1637311
-39688443,-57311320,1373917,2,bush,elder,0,3000,689,10000,0,1690751
-39687651,-57310260,1373376,2,bush,guelder-rose,1,3000,711,10000,0,1691292
-39681261,-57310811,1369845,2,bush,elder,0,3000,518,4000,0,1694823
-39659715,-57310538,1367603,2,rock,riffle-slab,1,1600,27,0,200,1744123
-39655816,-57311056,1367586,2,bush,common-dogwood,1,2500,52,0,204,1744140
-39653838,-57311799,1367626,2,bush,common-dogwood,1,2500,69,0,234,1744100
-39648864,-57311915,1367701,2,bush,hazel-coppice,0,3000,222,0,157,1744025
-39773480,-57309815,1411753,2,bush,blackthorn-scrub,0,3000,825,100000,0,1605857
-39771597,-57308677,1412944,2,bush,snowberry,0,1500,928,92000,0,1604666
-39760657,-57309305,1412734,2,bush,hazel-coppice,0,3000,610,86000,0,1604876
-39739427,-57308700,1408551,2,bush,bramble-thicket,0,1500,850,62000,0,1609059
-39734634,-57308588,1406093,2,bush,dog-rose,0,2500,812,56000,0,1611517
-39733710,-57307952,1405837,2,bush,rhododendron-thicket,0,3000,818,56000,0,1611773
-39697284,-57309437,1379197,2,bush,dog-rose,0,2500,788,18000,0,1638413
-39684501,-57308556,1371143,2,bush,red-huckleberry,0,2000,708,10000,0,1693525
-39681064,-57308507,1369481,2,bush,bramble-thicket,0,1500,507,4000,0,1695187
-39677571,-57308290,1368526,2,bush,common-dogwood,1,2500,226,4000,0,1696142
-39675325,-57308523,1368283,2,bush,blackthorn-scrub,0,3000,118,4000,0,1696385
-39671740,-57309117,1367952,2,bush,mountain-laurel,0,3000,34,0,1,1696716
-39667520,-57308408,1367681,2,bush,rhododendron-thicket,0,3000,105,0,238,1696987
-39654096,-57309890,1367531,2,bush,blackthorn-scrub,0,3000,38,0,261,1744195
-39652382,-57309472,1367519,2,rock,streambed-cascade-block,1,1200,36,0,276,1744207
-39646613,-57309969,1367521,2,bush,red-huckleberry,0,2000,69,0,257,1744205
-39787771,-57306096,1419128,2,bush,bramble-thicket,0,1500,943,96000,0,1598482
-39777898,-57306086,1414379,2,bush,dog-rose,0,2500,870,100000,0,1603231
-39767699,-57307704,1414027,2,bush,blackthorn-scrub,0,3000,666,92000,0,1603583
-39766292,-57305918,1415061,2,bush,snowberry,0,1500,676,92000,0,1602549
-39763980,-57307796,1413707,2,bush,red-huckleberry,0,2000,642,86000,0,1603903
-39756597,-57306383,1414414,2,bush,dog-rose,0,2500,625,78000,0,1603196
-39752063,-57307784,1413546,2,bush,box,0,2000,739,78000,0,1604064
-39750091,-57307715,1413138,2,bush,bramble-thicket,0,1500,872,78000,0,1604472
-39743974,-57307798,1410843,2,bush,bramble-thicket,0,1500,938,70000,0,1606767
-39730473,-57306020,1405200,2,bush,red-huckleberry,0,2000,946,56000,0,1612410
-39722658,-57306028,1401916,2,bush,common-broom,0,2000,950,48000,0,1615694
-39703678,-57306530,1382892,2,bush,common-dogwood,1,2500,767,26000,0,1634718
-39701717,-57307325,1381832,2,bush,bramble-thicket,0,1500,760,26000,0,1635778
-39690994,-57306101,1374686,2,bush,blackthorn-scrub,0,3000,670,18000,0,1642924
-39683795,-57307544,1370556,2,bush,elder,0,3000,739,10000,0,1694112
-39678746,-57307394,1368648,2,bush,mountain-laurel,0,3000,299,2000,0,1696020
-39675002,-57306485,1368189,2,tree,temperate-sapling,0,4500,121,2000,0,1696479
-39672739,-57306707,1368022,2,bush,dog-rose,0,2500,138,0,0,1696646
-39669483,-57306607,1367757,2,bush,gorse,0,1800,111,0,188,1696911
-39660263,-57307353,1367468,2,grass,bracken,0,1500,35,0,222,1697200
-39655162,-57306558,1367463,2,grass,bracken,0,1500,38,0,230,1744263
-39654209,-57307291,1367487,2,bush,box,0,2000,21,0,196,1744239
-39649103,-57305786,1367400,2,rock,streambed-cascade-block,1,1200,0,0,227,1744326
-39641532,-57305877,1367391,2,bush,common-dogwood,1,2500,44,0,255,1744335
-39771102,-57304088,1416137,2,bush,red-huckleberry,0,2000,722,92000,0,1601473
-39768132,-57305346,1415536,2,bush,bramble-thicket,0,1500,632,92000,0,1602074
-39765714,-57303534,1416031,2,bush,rhododendron-thicket,0,3000,647,92000,0,1601579
-39754496,-57303960,1416186,2,bush,rhododendron-thicket,0,3000,629,78000,0,1601424
-39741871,-57304118,1411281,2,bush,bramble-thicket,0,1500,732,62000,0,1606329
-39736678,-57305359,1408451,2,bush,bramble-thicket,0,1500,836,62000,0,1609159
-39733340,-57304803,1407149,2,bush,dog-rose,0,2500,841,56000,0,1610461
-39724664,-57304628,1403616,2,bush,bramble-thicket,0,1500,919,48000,0,1613994
-39695068,-57304005,1376332,2,bush,guelder-rose,1,3000,833,18000,0,1641278
-39690108,-57304778,1373816,2,bush,common-dogwood,1,2500,870,18000,0,1643794
-39680330,-57305214,1368846,2,bush,red-huckleberry,0,2000,242,2000,0,1695822
-39676189,-57305560,1368245,2,bush,elder,0,3000,113,2000,0,1696423
-39674546,-57304981,1368134,2,bush,snowberry,0,1500,134,0,0,1696534
-39672525,-57304620,1367918,2,bush,guelder-rose,1,3000,98,0,123,1696750
-39668894,-57304034,1367746,2,bush,common-dogwood,1,2500,57,0,171,1696922
-39668003,-57305265,1367695,2,bush,mountain-laurel,0,3000,44,0,222,1696973
-39662384,-57305344,1367495,2,rock,streambed-cascade-block,1,1200,23,0,228,1697173
-39641470,-57305176,1367401,2,tree,temperate-sapling,0,4500,12,0,201,1744325
-39638913,-57303446,1367347,2,bush,rhododendron-thicket,0,3000,20,0,222,1744379
-39636317,-57304378,1367464,2,bush,common-dogwood,1,2500,170,0,133,1744262
-39794219,-57302274,1423297,2,bush,dog-rose,0,2500,876,96000,0,1594313
-39777440,-57302441,1416701,2,bush,box,0,2000,875,100000,0,1600909
-39772095,-57301672,1417635,2,bush,dog-rose,0,2500,714,92000,0,1599975
-39768690,-57301393,1417576,2,bush,dog-rose,0,2500,685,92000,0,1600034
-39763853,-57303342,1415847,2,bush,snowberry,0,1500,580,86000,0,1601763
-39761568,-57302019,1416576,2,bush,hazel-coppice,0,3000,572,86000,0,1601034
-39757112,-57301464,1417588,2,bush,red-huckleberry,0,2000,489,78000,0,1600022
-39755673,-57301247,1417547,2,bush,elder,0,3000,587,78000,0,1600063
-39753056,-57303074,1416123,2,bush,red-huckleberry,0,2000,644,78000,0,1601487
-39751337,-57302209,1415828,2,bush,bramble-thicket,0,1500,671,78000,0,1601782
-39745943,-57302081,1413894,2,bush,blackthorn-scrub,0,3000,720,70000,0,1603716
-39742261,-57303088,1411904,2,bush,hazel-coppice,0,3000,700,62000,0,1605706
-39737095,-57301275,1410036,2,bush,red-huckleberry,0,2000,717,62000,0,1607574
-39705110,-57302924,1383085,2,bush,common-broom,0,2000,820,32000,0,1634525
-39686239,-57301402,1369960,2,bush,hazel-coppice,0,3000,650,10000,0,1694708
-39683150,-57302480,1369252,2,tree,temperate-sapling,0,4500,303,10000,0,1695416
-39673482,-57302689,1368015,2,tree,temperate-sapling,0,4500,96,0,52,1696653
-39671545,-57302596,1367866,2,bush,elder,0,3000,75,0,109,1696802
-39661612,-57301315,1367476,2,bush,blackthorn-scrub,0,3000,28,0,207,1697192
-39658988,-57301429,1367393,2,bush,rhododendron-thicket,0,3000,41,0,244,1744333
-39655795,-57301434,1367381,2,rock,riffle-slab,1,1600,6,0,186,1744345
-39650841,-57302169,1367339,2,bush,dog-rose,0,2500,26,0,247,1744387
-39637746,-57302228,1367311,2,bush,hazel-coppice,0,3000,10,0,258,1744415
-39635401,-57302650,1367330,2,grass,bracken,0,1500,26,0,247,1744396
-39792591,-57299091,1424503,2,bush,dog-rose,0,2500,767,102000,0,1546049
-39789953,-57300084,1423296,2,bush,hazel-coppice,0,3000,882,96000,0,1594314
-39789127,-57299512,1423372,2,bush,snowberry,0,1500,894,102000,0,1547180
-39776009,-57300335,1417883,2,bush,bramble-thicket,0,1500,709,100000,0,1599727
-39763412,-57300372,1417565,2,bush,elder,0,3000,558,86000,0,1600045
-39761052,-57299211,1418321,2,bush,bramble-thicket,0,1500,748,86000,0,1552231
-39754679,-57300948,1417458,2,bush,elder,0,3000,605,78000,0,1600152
-39750122,-57299556,1416232,2,bush,bramble-thicket,0,1500,566,78000,0,1554320
-39745204,-57300603,1413886,2,bush,snowberry,0,1500,681,70000,0,1603724
-39733761,-57299668,1409516,2,bush,witch-hazel,0,3000,746,56000,0,1608094
-39730595,-57299710,1408187,2,bush,red-huckleberry,0,2000,837,56000,0,1609423
-39705909,-57300913,1383422,2,bush,bramble-thicket,0,1500,836,32000,0,1634188
-39702586,-57300781,1380950,2,bush,gorse,0,1800,818,26000,0,1636660
-39693135,-57300855,1374724,2,bush,bramble-thicket,0,1500,899,18000,0,1642886
-39682758,-57301066,1369096,2,bush,bramble-thicket,0,1500,313,10000,0,1695572
-39679908,-57301159,1368581,2,bush,guelder-rose,1,3000,106,2000,0,1696087
-39673094,-57300012,1367981,2,bush,hazel-coppice,0,3000,87,0,73,1696687
-39672199,-57299589,1367980,2,bush,guelder-rose,1,3000,61,0,0,1696688
-39660193,-57300168,1367434,2,bush,dog-rose,0,2500,40,0,249,1697234
-39653131,-57299438,1367360,2,bush,snowberry,0,1500,29,0,199,1697308
-39650789,-57300286,1367362,2,bush,mountain-laurel,0,3000,29,0,199,1744364
-39643136,-57299473,1367300,2,bush,common-broom,0,2000,0,0,250,1697368
-39636311,-57299394,1367301,2,bush,common-dogwood,1,2500,3,0,241,1697367
-39632082,-57301168,1367270,2,bush,elder,0,3000,25,0,257,1744456
-39623643,-57299382,1367243,2,bush,elder,0,3000,397,0,299,1697425
-39793765,-57297639,1425485,2,bush,red-huckleberry,0,2000,670,102000,0,1545067
-39791953,-57298351,1424642,2,bush,hazel-coppice,0,3000,747,102000,0,1545910
-39790058,-57298726,1424121,2,bush,common-broom,0,2000,835,102000,0,1546431
-39785725,-57298425,1423168,2,bush,common-broom,0,2000,960,106000,0,1547384
-39763959,-57298780,1418554,2,bush,elder,0,3000,554,86000,0,1551998
-39761707,-57297942,1419091,2,bush,bramble-thicket,0,1500,530,86000,0,1551461
-39756929,-57298777,1418458,2,grass,bracken,0,1500,447,78000,0,1552094
-39747471,-57298979,1415242,2,bush,witch-hazel,0,3000,591,70000,0,1602368
-39746422,-57298929,1414796,2,bush,rhododendron-thicket,0,3000,601,70000,0,1602814
-39739781,-57298253,1411795,2,bush,hazel-coppice,0,3000,638,62000,0,1605815
-39738004,-57297809,1411467,2,bush,rhododendron-thicket,0,3000,638,62000,0,1606143
-39735453,-57298778,1410435,2,bush,blackthorn-scrub,0,3000,693,62000,0,1607175
-39733258,-57297168,1410241,2,bush,gorse,0,1800,690,56000,0,1607369
-39710618,-57297990,1386406,2,bush,bramble-thicket,0,1500,905,32000,0,1631204
-39667037,-57298925,1367721,2,tree,temperate-sapling,0,4500,60,0,149,1696947
-39649480,-57298215,1367308,2,bush,elder,0,3000,21,0,270,1697360
-39638586,-57298835,1367300,2,bush,dog-rose,0,2500,0,0,240,1697368
-39630085,-57297390,1367294,2,bush,hazel-coppice,0,3000,14,0,0,1697374
-39624820,-57298943,1367438,2,bush,hazel-coppice,0,3000,160,0,93,1697230
-39622348,-57297992,1367319,2,rock,streambed-cascade-block,1,1200,216,0,0,1697349
-39787239,-57295099,1425496,2,bush,dog-rose,0,2500,722,106000,0,1545056
-39769989,-57296786,1420377,2,bush,bramble-thicket,0,1500,722,92000,0,1550175
-39763763,-57295839,1419899,2,bush,common-broom,0,2000,445,86000,0,1550653
-39759738,-57294860,1419788,2,bush,hazel-coppice,0,3000,378,86000,0,1550764
-39753097,-57296107,1418020,2,bush,bramble-thicket,0,1500,516,78000,0,1552532
-39746016,-57295566,1414801,2,bush,dog-rose,0,2500,549,70000,0,1602809
-39742514,-57295805,1413364,2,bush,dog-rose,0,2500,566,70000,0,1604246
-39734805,-57295388,1411371,2,bush,bramble-thicket,0,1500,624,56000,0,1606239
-39729092,-57295688,1409121,2,bush,dog-rose,0,2500,594,56000,0,1608489
-39709383,-57296012,1385136,2,bush,bramble-thicket,0,1500,858,32000,0,1632474
-39706816,-57294712,1383184,2,bush,bramble-thicket,0,1500,858,32000,0,1634426
-39689720,-57296484,1370696,2,bush,bramble-thicket,0,1500,950,10000,0,1693972
-39683946,-57294761,1369070,2,bush,bramble-thicket,0,1500,135,10000,0,1695598
-39682935,-57295483,1368929,2,bush,dog-rose,0,2500,185,10000,0,1695739
-39680891,-57294942,1368726,2,bush,mountain-laurel,0,3000,126,4000,0,1695942
-39672586,-57296199,1367978,2,bush,box,0,2000,94,0,0,1696690
-39665095,-57295221,1367575,2,tree,temperate-sapling,0,4500,82,0,234,1697093
-39646321,-57295861,1367300,2,bush,guelder-rose,1,3000,0,0,250,1697368
-39643149,-57296464,1367300,2,bush,guelder-rose,1,3000,0,0,0,1697368
-39638746,-57294605,1367300,2,bush,dog-rose,0,2500,0,0,0,1697368
-39634928,-57295729,1367300,2,bush,dog-rose,0,2500,0,0,0,1697368
-39631630,-57295374,1367300,2,bush,rhododendron-thicket,0,3000,0,0,0,1697368
-39629261,-57294665,1367299,2,bush,common-dogwood,1,2500,0,0,0,1697369
-39627087,-57296694,1367283,2,rock,streambed-cascade-block,1,1200,32,0,0,1697385
-39625202,-57295881,1367314,2,bush,bramble-thicket,0,1500,18,0,0,1697354
-39624133,-57294994,1367284,2,tree,temperate-sapling,0,4500,54,0,0,1697384
-39620812,-57295506,1367340,2,bush,snowberry,0,1500,92,0,0,1697328
-39618478,-57295951,1367342,2,tree,temperate-sapling,0,4500,74,0,0,1697326
-39615907,-57294914,1367039,2,bush,red-huckleberry,0,2000,916,0,0,1697629
-39794992,-57292552,1427526,2,bush,rhododendron-thicket,0,3000,470,102000,0,1543026
-39781664,-57292756,1424155,2,bush,common-broom,0,2000,894,106000,0,1546397
-39772491,-57292760,1422929,2,bush,hazel-coppice,0,3000,753,92000,0,1547623
-39771225,-57293966,1422085,2,bush,common-broom,0,2000,704,92000,0,1548467
-39765873,-57292604,1421402,2,bush,bramble-thicket,0,1500,577,92000,0,1549150
-39764640,-57292884,1421172,2,bush,red-huckleberry,0,2000,491,86000,0,1549380
-39760816,-57292607,1420594,2,bush,dog-rose,0,2500,419,86000,0,1549958
-39760348,-57292431,1420563,2,bush,snowberry,0,1500,422,86000,0,1549989
-39746261,-57293402,1415247,2,bush,red-huckleberry,0,2000,604,70000,0,1602363
-39743803,-57294183,1414193,2,bush,hazel-coppice,0,3000,573,70000,0,1603417
-39741556,-57294554,1413517,2,bush,gorse,0,1800,541,62000,0,1604093
-39734501,-57294229,1411562,2,bush,elder,0,3000,576,56000,0,1606048
-39708992,-57292991,1384462,2,bush,red-huckleberry,0,2000,889,32000,0,1633148
-39690248,-57292468,1370244,2,bush,elder,0,3000,401,18000,0,1647366
-39688646,-57292526,1369890,2,bush,box,0,2000,184,10000,0,1694778
-39684922,-57293550,1369254,2,bush,dog-rose,0,2500,176,10000,0,1695414
-39678407,-57293531,1368603,2,grass,bracken,0,1500,134,4000,0,1696065
-39674234,-57292952,1368116,2,bush,rhododendron-thicket,0,3000,64,0,0,1696552
-39668507,-57294107,1367736,2,bush,elder,0,3000,50,0,174,1696932
-39666003,-57294268,1367605,2,bush,common-broom,0,2000,86,0,270,1697063
-39665723,-57293471,1367582,2,rock,streambed-cascade-block,1,1200,54,0,293,1697086
-39660108,-57292607,1367449,2,bush,rhododendron-thicket,0,3000,11,0,211,1697219
-39651146,-57292712,1367398,2,grass,bracken,0,1500,4,0,208,1697270
-39650153,-57292704,1367393,2,grass,bracken,0,1500,17,0,209,1697275
-39647602,-57292993,1367336,2,rock,riffle-slab,1,1600,50,0,238,1697332
-39641938,-57293004,1367300,2,bush,guelder-rose,1,3000,0,0,0,1697368
-39640937,-57293655,1367300,2,bush,snowberry,0,1500,0,0,0,1697368
-39634670,-57292939,1367300,2,bush,rhododendron-thicket,0,3000,0,0,0,1697368
-39631858,-57294108,1367300,2,bush,guelder-rose,1,3000,0,0,0,1697368
-39627328,-57292987,1367300,2,bush,common-dogwood,1,2500,0,0,0,1697368
-39624456,-57292840,1367299,2,bush,box,0,2000,0,0,0,1697369
-39623559,-57292679,1367299,2,bush,guelder-rose,1,3000,2,0,0,1697369
-39621650,-57293154,1367282,2,tree,temperate-sapling,0,4500,32,0,0,1697386
-39615093,-57293983,1367395,2,bush,common-dogwood,1,2500,222,0,0,1697273
-39793572,-57291160,1427628,2,bush,rhododendron-thicket,0,3000,436,106000,0,1542924
-39790713,-57290865,1427507,2,bush,box,0,2000,389,106000,0,1543045
-39784846,-57292217,1425929,2,bush,rhododendron-thicket,0,3000,712,108000,0,1544623
-39783702,-57291231,1425856,2,bush,bramble-thicket,0,1500,703,108000,0,1544696
-39781147,-57291712,1424469,2,bush,bramble-thicket,0,1500,826,108000,0,1546083
-39770692,-57290438,1423352,2,bush,rhododendron-thicket,0,3000,696,92000,0,1547200
-39764774,-57291710,1421631,2,bush,blackthorn-scrub,0,3000,532,86000,0,1548921
-39762264,-57292225,1421016,2,bush,blackthorn-scrub,0,3000,470,86000,0,1549536
-39755353,-57290427,1419694,2,bush,bramble-thicket,0,1500,589,78000,0,1550858
-39741160,-57290387,1414357,2,bush,red-huckleberry,0,2000,490,62000,0,1603253
-39740279,-57291317,1413871,2,bush,bramble-thicket,0,1500,489,62000,0,1603739
-39737496,-57291511,1412908,2,bush,bramble-thicket,0,1500,441,62000,0,1604702
-39729817,-57291745,1410010,2,bush,bramble-thicket,0,1500,808,56000,0,1607600
-39683378,-57292371,1369152,2,bush,red-huckleberry,0,2000,186,10000,0,1695516
-39678129,-57291184,1368525,2,bush,gorse,0,1800,149,2000,0,1696143
-39676823,-57291676,1368366,2,bush,blackthorn-scrub,0,3000,123,2000,0,1696302
-39673808,-57291290,1368035,2,bush,mountain-laurel,0,3000,137,0,0,1696633
-39664780,-57292334,1367576,2,bush,red-huckleberry,0,2000,23,0,215,1697092
-39655516,-57292221,1367400,2,rock,riffle-slab,1,1600,1,0,192,1697268
-39650831,-57290358,1367400,2,bush,common-dogwood,1,2500,0,0,220,1697268
-39644662,-57290618,1367307,2,bush,bramble-thicket,0,1500,17,2000,0,1697361
-39642695,-57291622,1367300,2,bush,bramble-thicket,0,1500,0,2000,0,1697368
-39641753,-57291426,1367300,2,bush,mountain-laurel,0,3000,0,2000,0,1697368
-39635119,-57290511,1367300,2,bush,snowberry,0,1500,0,4000,0,1697368
-39626002,-57292225,1367300,2,bush,hazel-coppice,0,3000,0,6000,0,1697368
-39615485,-57291756,1367225,2,bush,bramble-thicket,0,1500,51,6000,0,1697443
-39611066,-57290740,1367149,2,bush,elder,0,3000,606,2000,0,1697519
-39794862,-57289059,1428644,2,bush,rhododendron-thicket,0,3000,499,106000,0,1541908
-39785766,-57288873,1427252,2,bush,red-huckleberry,0,2000,526,108000,0,1543300
-39783079,-57289854,1426221,2,bush,box,0,2000,697,108000,0,1544331
-39774968,-57289166,1425144,2,bush,dog-rose,0,2500,648,100000,0,1545408
-39767603,-57289493,1422931,2,bush,hazel-coppice,0,3000,550,92000,0,1547621
-39760839,-57289063,1421754,2,bush,blackthorn-scrub,0,3000,496,86000,0,1548798
-39757399,-57288843,1420839,2,bush,box,0,2000,583,78000,0,1549713
-39756130,-57288615,1420457,2,bush,bramble-thicket,0,1500,594,78000,0,1550095
-39749522,-57288256,1417639,2,bush,rhododendron-thicket,0,3000,696,70000,0,1599971
-39740633,-57288894,1414424,2,bush,witch-hazel,0,3000,446,62000,0,1603186
-39736726,-57289787,1412758,2,bush,bramble-thicket,0,1500,446,62000,0,1604852
-39735321,-57288641,1412041,2,bush,witch-hazel,0,3000,740,62000,0,1605569
-39711838,-57289564,1386009,2,bush,box,0,2000,880,32000,0,1631601
-39709526,-57289264,1384298,2,bush,red-huckleberry,0,2000,923,32000,0,1633312
-39690206,-57289080,1370169,2,tree,temperate-sapling,0,4500,208,18000,0,1647441
-39688322,-57290066,1369842,2,bush,red-huckleberry,0,2000,246,10000,0,1694826
-39687799,-57288306,1369969,2,bush,box,0,2000,202,10000,0,1694699
-39684696,-57288776,1369546,2,bush,red-huckleberry,0,2000,204,10000,0,1695122
-39676790,-57288262,1368388,2,bush,red-huckleberry,0,2000,205,2000,0,1696280
-39670255,-57289594,1367802,2,bush,snowberry,0,1500,89,0,175,1696866
-39665439,-57290065,1367596,2,bush,blackthorn-scrub,0,3000,40,0,196,1697072
-39655425,-57289422,1367420,2,bush,blackthorn-scrub,0,3000,38,0,194,1697248
-39648016,-57288511,1367399,2,bush,elder,0,3000,2,0,0,1697269
-39625827,-57290176,1367300,2,bush,rhododendron-thicket,0,3000,0,6000,0,1697368
-39616048,-57289290,1367296,2,bush,rhododendron-thicket,0,3000,13,6000,0,1697372
-39613900,-57288035,1367291,2,bush,box,0,2000,20,2000,0,1697377
-39610987,-57288912,1367292,2,bush,rhododendron-thicket,0,3000,161,2000,0,1697376
-39597141,-57290047,1353287,2,bush,rhododendron-thicket,0,3000,881,0,0,1758439
-39793433,-57286494,1429321,2,bush,box,0,2000,546,106000,0,1541231
-39790943,-57286047,1429103,2,bush,box,0,2000,506,106000,0,1541449
-39769447,-57287852,1423874,2,bush,elder,0,3000,618,92000,0,1546678
-39765528,-57286286,1423437,2,bush,bramble-thicket,0,1500,447,92000,0,1547115
